,Altitude,Latitude,Longitude,Ano,Mês,Máximos,Município/Posto,Bacia
71366,333.0,-6.774194,-36.8,2002.0,10.0,0.0,São José do Sabugi,Seridó
71378,333.0,-6.774194,-36.8,2003.0,10.0,0.0,São José do Sabugi,Seridó
71390,333.0,-6.774194,-36.8,2004.0,10.0,0.0,São José do Sabugi,Seridó
71402,333.0,-6.774194,-36.8,2005.0,10.0,0.0,São José do Sabugi,Seridó
71414,333.0,-6.774194,-36.8,2006.0,10.0,14.8,São José do Sabugi,Seridó
71426,333.0,-6.774194,-36.8,2007.0,10.0,0.0,São José do Sabugi,Seridó
71438,333.0,-6.774194,-36.8,2008.0,10.0,0.0,São José do Sabugi,Seridó
71450,333.0,-6.774194,-36.8,2009.0,10.0,4.3,São José do Sabugi,Seridó
71462,333.0,-6.774194,-36.8,2010.0,10.0,43.2,São José do Sabugi,Seridó
71474,333.0,-6.774194,-36.8,2011.0,10.0,5.2,São José do Sabugi,Seridó
71486,333.0,-6.774194,-36.8,2012.0,10.0,0.0,São José do Sabugi,Seridó
71498,333.0,-6.774194,-36.8,2013.0,10.0,0.8,São José do Sabugi,Seridó
71510,333.0,-6.774194,-36.8,2014.0,10.0,0.0,São José do Sabugi,Seridó
71522,333.0,-6.774194,-36.8,2015.0,10.0,0.0,São José do Sabugi,Seridó
71534,333.0,-6.774194,-36.8,2016.0,10.0,0.0,São José do Sabugi,Seridó
71546,333.0,-6.774194,-36.8,2017.0,10.0,0.0,São José do Sabugi,Seridó
71558,333.0,-6.774194,-36.8,2018.0,10.0,30.6,São José do Sabugi,Seridó
71570,333.0,-6.774194,-36.8,2019.0,10.0,0.0,São José do Sabugi,Seridó
71582,333.0,-6.774194,-36.8,2020.0,10.0,0.0,São José do Sabugi,Seridó
71594,333.0,-6.774194,-36.8,2021.0,10.0,0.0,São José do Sabugi,Seridó
71606,333.0,-6.774194,-36.8,2022.0,10.0,0.0,São José do Sabugi,Seridó
71618,333.0,-6.774194,-36.8,2023.0,10.0,0.0,São José do Sabugi,Seridó
71547,333.0,-6.774194,-36.8,2017.0,11.0,0.0,São José do Sabugi,Seridó
71559,333.0,-6.774194,-36.8,2018.0,11.0,6.2,São José do Sabugi,Seridó
71571,333.0,-6.774194,-36.8,2019.0,11.0,0.0,São José do Sabugi,Seridó
71595,333.0,-6.774194,-36.8,2021.0,11.0,0.0,São José do Sabugi,Seridó
71619,333.0,-6.774194,-36.8,2023.0,11.0,8.7,São José do Sabugi,Seridó
71272,333.0,-6.774194,-36.8,1994.0,12.0,46.2,São José do Sabugi,Seridó
71284,333.0,-6.774194,-36.8,1995.0,12.0,1.7,São José do Sabugi,Seridó
71296,333.0,-6.774194,-36.8,1996.0,12.0,0.0,São José do Sabugi,Seridó
71308,333.0,-6.774194,-36.8,1997.0,12.0,2.2,São José do Sabugi,Seridó
71320,333.0,-6.774194,-36.8,1998.0,12.0,0.0,São José do Sabugi,Seridó
71332,333.0,-6.774194,-36.8,1999.0,12.0,54.2,São José do Sabugi,Seridó
71344,333.0,-6.774194,-36.8,2000.0,12.0,8.8,São José do Sabugi,Seridó
71356,333.0,-6.774194,-36.8,2001.0,12.0,3.5,São José do Sabugi,Seridó
71368,333.0,-6.774194,-36.8,2002.0,12.0,44.0,São José do Sabugi,Seridó
71380,333.0,-6.774194,-36.8,2003.0,12.0,3.0,São José do Sabugi,Seridó
71392,333.0,-6.774194,-36.8,2004.0,12.0,8.2,São José do Sabugi,Seridó
71404,333.0,-6.774194,-36.8,2005.0,12.0,32.0,São José do Sabugi,Seridó
71416,333.0,-6.774194,-36.8,2006.0,12.0,6.3,São José do Sabugi,Seridó
71428,333.0,-6.774194,-36.8,2007.0,12.0,5.6,São José do Sabugi,Seridó
71440,333.0,-6.774194,-36.8,2008.0,12.0,0.0,São José do Sabugi,Seridó
71452,333.0,-6.774194,-36.8,2009.0,12.0,23.5,São José do Sabugi,Seridó
71464,333.0,-6.774194,-36.8,2010.0,12.0,20.5,São José do Sabugi,Seridó
71476,333.0,-6.774194,-36.8,2011.0,12.0,0.0,São José do Sabugi,Seridó
71488,333.0,-6.774194,-36.8,2012.0,12.0,0.0,São José do Sabugi,Seridó
71500,333.0,-6.774194,-36.8,2013.0,12.0,21.6,São José do Sabugi,Seridó
71512,333.0,-6.774194,-36.8,2014.0,12.0,0.0,São José do Sabugi,Seridó
71524,333.0,-6.774194,-36.8,2015.0,12.0,24.8,São José do Sabugi,Seridó
71536,333.0,-6.774194,-36.8,2016.0,12.0,2.2,São José do Sabugi,Seridó
71548,333.0,-6.774194,-36.8,2017.0,12.0,0.0,São José do Sabugi,Seridó
71560,333.0,-6.774194,-36.8,2018.0,12.0,1.5,São José do Sabugi,Seridó
71572,333.0,-6.774194,-36.8,2019.0,12.0,0.0,São José do Sabugi,Seridó
71584,333.0,-6.774194,-36.8,2020.0,12.0,0.0,São José do Sabugi,Seridó
71596,333.0,-6.774194,-36.8,2021.0,12.0,32.5,São José do Sabugi,Seridó
71608,333.0,-6.774194,-36.8,2022.0,12.0,20.7,São José do Sabugi,Seridó
71620,333.0,-6.774194,-36.8,2023.0,12.0,17.3,São José do Sabugi,Seridó
71623,527.0,-7.3908,-36.8058,1994.0,1.0,31.6,São José dos Cordeiros,Taperoá
71635,527.0,-7.3908,-36.8058,1995.0,1.0,38.6,São José dos Cordeiros,Taperoá
71647,527.0,-7.3908,-36.8058,1996.0,1.0,10.4,São José dos Cordeiros,Taperoá
71659,527.0,-7.3908,-36.8058,1997.0,1.0,72.0,São José dos Cordeiros,Taperoá
71671,527.0,-7.3908,-36.8058,1998.0,1.0,0.0,São José dos Cordeiros,Taperoá
71683,527.0,-7.3908,-36.8058,1999.0,1.0,0.0,São José dos Cordeiros,Taperoá
71695,527.0,-7.3908,-36.8058,2000.0,1.0,62.3,São José dos Cordeiros,Taperoá
71707,527.0,-7.3908,-36.8058,2001.0,1.0,30.0,São José dos Cordeiros,Taperoá
71719,527.0,-7.3908,-36.8058,2002.0,1.0,74.6,São José dos Cordeiros,Taperoá
71731,527.0,-7.3908,-36.8058,2003.0,1.0,41.0,São José dos Cordeiros,Taperoá
71743,527.0,-7.3908,-36.8058,2004.0,1.0,100.0,São José dos Cordeiros,Taperoá
71755,527.0,-7.3908,-36.8058,2005.0,1.0,43.2,São José dos Cordeiros,Taperoá
71767,527.0,-7.3908,-36.8058,2006.0,1.0,0.0,São José dos Cordeiros,Taperoá
71779,527.0,-7.3908,-36.8058,2007.0,1.0,2.0,São José dos Cordeiros,Taperoá
71791,527.0,-7.3908,-36.8058,2008.0,1.0,22.0,São José dos Cordeiros,Taperoá
71803,527.0,-7.3908,-36.8058,2009.0,1.0,79.0,São José dos Cordeiros,Taperoá
71815,527.0,-7.3908,-36.8058,2010.0,1.0,48.3,São José dos Cordeiros,Taperoá
71827,527.0,-7.3908,-36.8058,2011.0,1.0,40.5,São José dos Cordeiros,Taperoá
71839,527.0,-7.3908,-36.8058,2012.0,1.0,64.7,São José dos Cordeiros,Taperoá
71851,527.0,-7.3908,-36.8058,2013.0,1.0,5.9,São José dos Cordeiros,Taperoá
71863,527.0,-7.3908,-36.8058,2014.0,1.0,0.0,São José dos Cordeiros,Taperoá
71875,527.0,-7.3908,-36.8058,2015.0,1.0,3.4,São José dos Cordeiros,Taperoá
71887,527.0,-7.3908,-36.8058,2016.0,1.0,40.6,São José dos Cordeiros,Taperoá
71899,527.0,-7.3908,-36.8058,2017.0,1.0,6.6,São José dos Cordeiros,Taperoá
71911,527.0,-7.3908,-36.8058,2018.0,1.0,5.6,São José dos Cordeiros,Taperoá
71923,527.0,-7.3908,-36.8058,2019.0,1.0,56.9,São José dos Cordeiros,Taperoá
71935,527.0,-7.3908,-36.8058,2020.0,1.0,42.1,São José dos Cordeiros,Taperoá
71947,527.0,-7.3908,-36.8058,2021.0,1.0,5.7,São José dos Cordeiros,Taperoá
71959,527.0,-7.3908,-36.8058,2022.0,1.0,34.8,São José dos Cordeiros,Taperoá
71971,527.0,-7.3908,-36.8058,2023.0,1.0,7.8,São José dos Cordeiros,Taperoá
71983,527.0,-7.3908,-36.8058,2024.0,1.0,86.1,São José dos Cordeiros,Taperoá
71900,527.0,-7.3908,-36.8058,2017.0,2.0,12.4,São José dos Cordeiros,Taperoá
71936,527.0,-7.3908,-36.8058,2020.0,2.0,56.2,São José dos Cordeiros,Taperoá
71625,527.0,-7.3908,-36.8058,1994.0,3.0,36.0,São José dos Cordeiros,Taperoá
71637,527.0,-7.3908,-36.8058,1995.0,3.0,91.4,São José dos Cordeiros,Taperoá
71649,527.0,-7.3908,-36.8058,1996.0,3.0,134.2,São José dos Cordeiros,Taperoá
71661,527.0,-7.3908,-36.8058,1997.0,3.0,111.4,São José dos Cordeiros,Taperoá
71673,527.0,-7.3908,-36.8058,1998.0,3.0,3.8,São José dos Cordeiros,Taperoá
71685,527.0,-7.3908,-36.8058,1999.0,3.0,70.0,São José dos Cordeiros,Taperoá
71697,527.0,-7.3908,-36.8058,2000.0,3.0,51.7,São José dos Cordeiros,Taperoá
71709,527.0,-7.3908,-36.8058,2001.0,3.0,37.4,São José dos Cordeiros,Taperoá
71721,527.0,-7.3908,-36.8058,2002.0,3.0,34.4,São José dos Cordeiros,Taperoá
71733,527.0,-7.3908,-36.8058,2003.0,3.0,64.3,São José dos Cordeiros,Taperoá
71745,527.0,-7.3908,-36.8058,2004.0,3.0,10.1,São José dos Cordeiros,Taperoá
71757,527.0,-7.3908,-36.8058,2005.0,3.0,109.3,São José dos Cordeiros,Taperoá
71769,527.0,-7.3908,-36.8058,2006.0,3.0,73.0,São José dos Cordeiros,Taperoá
71781,527.0,-7.3908,-36.8058,2007.0,3.0,33.0,São José dos Cordeiros,Taperoá
71793,527.0,-7.3908,-36.8058,2008.0,3.0,164.3,São José dos Cordeiros,Taperoá
71805,527.0,-7.3908,-36.8058,2009.0,3.0,24.8,São José dos Cordeiros,Taperoá
71817,527.0,-7.3908,-36.8058,2010.0,3.0,34.8,São José dos Cordeiros,Taperoá
71829,527.0,-7.3908,-36.8058,2011.0,3.0,73.1,São José dos Cordeiros,Taperoá
71841,527.0,-7.3908,-36.8058,2012.0,3.0,0.0,São José dos Cordeiros,Taperoá
71853,527.0,-7.3908,-36.8058,2013.0,3.0,10.8,São José dos Cordeiros,Taperoá
71865,527.0,-7.3908,-36.8058,2014.0,3.0,86.1,São José dos Cordeiros,Taperoá
71877,527.0,-7.3908,-36.8058,2015.0,3.0,14.8,São José dos Cordeiros,Taperoá
71889,527.0,-7.3908,-36.8058,2016.0,3.0,66.7,São José dos Cordeiros,Taperoá
71901,527.0,-7.3908,-36.8058,2017.0,3.0,9.8,São José dos Cordeiros,Taperoá
71913,527.0,-7.3908,-36.8058,2018.0,3.0,80.6,São José dos Cordeiros,Taperoá
71925,527.0,-7.3908,-36.8058,2019.0,3.0,121.9,São José dos Cordeiros,Taperoá
71937,527.0,-7.3908,-36.8058,2020.0,3.0,80.1,São José dos Cordeiros,Taperoá
71949,527.0,-7.3908,-36.8058,2021.0,3.0,41.5,São José dos Cordeiros,Taperoá
71961,527.0,-7.3908,-36.8058,2022.0,3.0,58.2,São José dos Cordeiros,Taperoá
71973,527.0,-7.3908,-36.8058,2023.0,3.0,67.8,São José dos Cordeiros,Taperoá
71902,527.0,-7.3908,-36.8058,2017.0,4.0,9.4,São José dos Cordeiros,Taperoá
71914,527.0,-7.3908,-36.8058,2018.0,4.0,144.0,São José dos Cordeiros,Taperoá
71627,527.0,-7.3908,-36.8058,1994.0,5.0,22.7,São José dos Cordeiros,Taperoá
71639,527.0,-7.3908,-36.8058,1995.0,5.0,50.0,São José dos Cordeiros,Taperoá
71651,527.0,-7.3908,-36.8058,1996.0,5.0,24.6,São José dos Cordeiros,Taperoá
71663,527.0,-7.3908,-36.8058,1997.0,5.0,42.3,São José dos Cordeiros,Taperoá
71675,527.0,-7.3908,-36.8058,1998.0,5.0,0.0,São José dos Cordeiros,Taperoá
71687,527.0,-7.3908,-36.8058,1999.0,5.0,34.4,São José dos Cordeiros,Taperoá
71699,527.0,-7.3908,-36.8058,2000.0,5.0,10.6,São José dos Cordeiros,Taperoá
71711,527.0,-7.3908,-36.8058,2001.0,5.0,6.4,São José dos Cordeiros,Taperoá
71723,527.0,-7.3908,-36.8058,2002.0,5.0,30.4,São José dos Cordeiros,Taperoá
71735,527.0,-7.3908,-36.8058,2003.0,5.0,37.0,São José dos Cordeiros,Taperoá
71747,527.0,-7.3908,-36.8058,2004.0,5.0,10.3,São José dos Cordeiros,Taperoá
71759,527.0,-7.3908,-36.8058,2005.0,5.0,6.9,São José dos Cordeiros,Taperoá
71771,527.0,-7.3908,-36.8058,2006.0,5.0,56.2,São José dos Cordeiros,Taperoá
71783,527.0,-7.3908,-36.8058,2007.0,5.0,17.2,São José dos Cordeiros,Taperoá
71795,527.0,-7.3908,-36.8058,2008.0,5.0,59.0,São José dos Cordeiros,Taperoá
71807,527.0,-7.3908,-36.8058,2009.0,5.0,117.9,São José dos Cordeiros,Taperoá
71819,527.0,-7.3908,-36.8058,2010.0,5.0,9.5,São José dos Cordeiros,Taperoá
71831,527.0,-7.3908,-36.8058,2011.0,5.0,56.0,São José dos Cordeiros,Taperoá
71843,527.0,-7.3908,-36.8058,2012.0,5.0,7.5,São José dos Cordeiros,Taperoá
71855,527.0,-7.3908,-36.8058,2013.0,5.0,6.8,São José dos Cordeiros,Taperoá
71867,527.0,-7.3908,-36.8058,2014.0,5.0,18.8,São José dos Cordeiros,Taperoá
71879,527.0,-7.3908,-36.8058,2015.0,5.0,5.0,São José dos Cordeiros,Taperoá
71891,527.0,-7.3908,-36.8058,2016.0,5.0,10.5,São José dos Cordeiros,Taperoá
71903,527.0,-7.3908,-36.8058,2017.0,5.0,4.2,São José dos Cordeiros,Taperoá
71915,527.0,-7.3908,-36.8058,2018.0,5.0,20.1,São José dos Cordeiros,Taperoá
71927,527.0,-7.3908,-36.8058,2019.0,5.0,30.8,São José dos Cordeiros,Taperoá
71939,527.0,-7.3908,-36.8058,2020.0,5.0,55.8,São José dos Cordeiros,Taperoá
71951,527.0,-7.3908,-36.8058,2021.0,5.0,16.2,São José dos Cordeiros,Taperoá
71963,527.0,-7.3908,-36.8058,2022.0,5.0,15.9,São José dos Cordeiros,Taperoá
71975,527.0,-7.3908,-36.8058,2023.0,5.0,18.7,São José dos Cordeiros,Taperoá
71916,527.0,-7.3908,-36.8058,2018.0,6.0,8.2,São José dos Cordeiros,Taperoá
71928,527.0,-7.3908,-36.8058,2019.0,6.0,15.7,São José dos Cordeiros,Taperoá
71940,527.0,-7.3908,-36.8058,2020.0,6.0,3.3,São José dos Cordeiros,Taperoá
71629,527.0,-7.3908,-36.8058,1994.0,7.0,3.4,São José dos Cordeiros,Taperoá
71641,527.0,-7.3908,-36.8058,1995.0,7.0,8.2,São José dos Cordeiros,Taperoá
71653,527.0,-7.3908,-36.8058,1996.0,7.0,11.9,São José dos Cordeiros,Taperoá
71665,527.0,-7.3908,-36.8058,1997.0,7.0,1.3,São José dos Cordeiros,Taperoá
71677,527.0,-7.3908,-36.8058,1998.0,7.0,0.0,São José dos Cordeiros,Taperoá
71689,527.0,-7.3908,-36.8058,1999.0,7.0,46.0,São José dos Cordeiros,Taperoá
71701,527.0,-7.3908,-36.8058,2000.0,7.0,10.0,São José dos Cordeiros,Taperoá
71713,527.0,-7.3908,-36.8058,2001.0,7.0,8.7,São José dos Cordeiros,Taperoá
71725,527.0,-7.3908,-36.8058,2002.0,7.0,15.0,São José dos Cordeiros,Taperoá
71737,527.0,-7.3908,-36.8058,2003.0,7.0,8.9,São José dos Cordeiros,Taperoá
71749,527.0,-7.3908,-36.8058,2004.0,7.0,36.6,São José dos Cordeiros,Taperoá
71761,527.0,-7.3908,-36.8058,2005.0,7.0,9.5,São José dos Cordeiros,Taperoá
71773,527.0,-7.3908,-36.8058,2006.0,7.0,4.8,São José dos Cordeiros,Taperoá
71785,527.0,-7.3908,-36.8058,2007.0,7.0,13.9,São José dos Cordeiros,Taperoá
71797,527.0,-7.3908,-36.8058,2008.0,7.0,6.9,São José dos Cordeiros,Taperoá
71809,527.0,-7.3908,-36.8058,2009.0,7.0,10.4,São José dos Cordeiros,Taperoá
71821,527.0,-7.3908,-36.8058,2010.0,7.0,1.9,São José dos Cordeiros,Taperoá
71833,527.0,-7.3908,-36.8058,2011.0,7.0,24.1,São José dos Cordeiros,Taperoá
71845,527.0,-7.3908,-36.8058,2012.0,7.0,3.6,São José dos Cordeiros,Taperoá
71857,527.0,-7.3908,-36.8058,2013.0,7.0,14.4,São José dos Cordeiros,Taperoá
71869,527.0,-7.3908,-36.8058,2014.0,7.0,8.4,São José dos Cordeiros,Taperoá
71881,527.0,-7.3908,-36.8058,2015.0,7.0,22.6,São José dos Cordeiros,Taperoá
71893,527.0,-7.3908,-36.8058,2016.0,7.0,3.4,São José dos Cordeiros,Taperoá
71905,527.0,-7.3908,-36.8058,2017.0,7.0,9.2,São José dos Cordeiros,Taperoá
71917,527.0,-7.3908,-36.8058,2018.0,7.0,5.7,São José dos Cordeiros,Taperoá
71929,527.0,-7.3908,-36.8058,2019.0,7.0,20.2,São José dos Cordeiros,Taperoá
71941,527.0,-7.3908,-36.8058,2020.0,7.0,8.4,São José dos Cordeiros,Taperoá
71953,527.0,-7.3908,-36.8058,2021.0,7.0,6.8,São José dos Cordeiros,Taperoá
71965,527.0,-7.3908,-36.8058,2022.0,7.0,5.4,São José dos Cordeiros,Taperoá
71977,527.0,-7.3908,-36.8058,2023.0,7.0,8.2,São José dos Cordeiros,Taperoá
71630,527.0,-7.3908,-36.8058,1994.0,8.0,0.0,São José dos Cordeiros,Taperoá
71642,527.0,-7.3908,-36.8058,1995.0,8.0,0.0,São José dos Cordeiros,Taperoá
71654,527.0,-7.3908,-36.8058,1996.0,8.0,3.8,São José dos Cordeiros,Taperoá
71666,527.0,-7.3908,-36.8058,1997.0,8.0,8.6,São José dos Cordeiros,Taperoá
71678,527.0,-7.3908,-36.8058,1998.0,8.0,18.5,São José dos Cordeiros,Taperoá
71690,527.0,-7.3908,-36.8058,1999.0,8.0,0.0,São José dos Cordeiros,Taperoá
71702,527.0,-7.3908,-36.8058,2000.0,8.0,15.0,São José dos Cordeiros,Taperoá
71714,527.0,-7.3908,-36.8058,2001.0,8.0,10.4,São José dos Cordeiros,Taperoá
71726,527.0,-7.3908,-36.8058,2002.0,8.0,6.0,São José dos Cordeiros,Taperoá
71738,527.0,-7.3908,-36.8058,2003.0,8.0,4.6,São José dos Cordeiros,Taperoá
71750,527.0,-7.3908,-36.8058,2004.0,8.0,8.6,São José dos Cordeiros,Taperoá
71762,527.0,-7.3908,-36.8058,2005.0,8.0,11.0,São José dos Cordeiros,Taperoá
71774,527.0,-7.3908,-36.8058,2006.0,8.0,3.4,São José dos Cordeiros,Taperoá
71786,527.0,-7.3908,-36.8058,2007.0,8.0,2.7,São José dos Cordeiros,Taperoá
71798,527.0,-7.3908,-36.8058,2008.0,8.0,9.8,São José dos Cordeiros,Taperoá
71810,527.0,-7.3908,-36.8058,2009.0,8.0,21.9,São José dos Cordeiros,Taperoá
71822,527.0,-7.3908,-36.8058,2010.0,8.0,0.4,São José dos Cordeiros,Taperoá
71834,527.0,-7.3908,-36.8058,2011.0,8.0,7.0,São José dos Cordeiros,Taperoá
71846,527.0,-7.3908,-36.8058,2012.0,8.0,1.6,São José dos Cordeiros,Taperoá
71858,527.0,-7.3908,-36.8058,2013.0,8.0,0.5,São José dos Cordeiros,Taperoá
71870,527.0,-7.3908,-36.8058,2014.0,8.0,2.7,São José dos Cordeiros,Taperoá
71882,527.0,-7.3908,-36.8058,2015.0,8.0,4.1,São José dos Cordeiros,Taperoá
71894,527.0,-7.3908,-36.8058,2016.0,8.0,0.0,São José dos Cordeiros,Taperoá
71906,527.0,-7.3908,-36.8058,2017.0,8.0,1.9,São José dos Cordeiros,Taperoá
71918,527.0,-7.3908,-36.8058,2018.0,8.0,0.0,São José dos Cordeiros,Taperoá
71930,527.0,-7.3908,-36.8058,2019.0,8.0,12.1,São José dos Cordeiros,Taperoá
71942,527.0,-7.3908,-36.8058,2020.0,8.0,3.2,São José dos Cordeiros,Taperoá
71954,527.0,-7.3908,-36.8058,2021.0,8.0,2.6,São José dos Cordeiros,Taperoá
71966,527.0,-7.3908,-36.8058,2022.0,8.0,21.2,São José dos Cordeiros,Taperoá
71978,527.0,-7.3908,-36.8058,2023.0,8.0,2.2,São José dos Cordeiros,Taperoá
71907,527.0,-7.3908,-36.8058,2017.0,9.0,2.5,São José dos Cordeiros,Taperoá
71919,527.0,-7.3908,-36.8058,2018.0,9.0,0.0,São José dos Cordeiros,Taperoá
71967,527.0,-7.3908,-36.8058,2022.0,9.0,0.0,São José dos Cordeiros,Taperoá
71632,527.0,-7.3908,-36.8058,1994.0,10.0,0.0,São José dos Cordeiros,Taperoá
71644,527.0,-7.3908,-36.8058,1995.0,10.0,0.0,São José dos Cordeiros,Taperoá
71656,527.0,-7.3908,-36.8058,1996.0,10.0,0.0,São José dos Cordeiros,Taperoá
71668,527.0,-7.3908,-36.8058,1997.0,10.0,0.0,São José dos Cordeiros,Taperoá
71680,527.0,-7.3908,-36.8058,1998.0,10.0,0.0,São José dos Cordeiros,Taperoá
71692,527.0,-7.3908,-36.8058,1999.0,10.0,0.0,São José dos Cordeiros,Taperoá
71704,527.0,-7.3908,-36.8058,2000.0,10.0,0.0,São José dos Cordeiros,Taperoá
71716,527.0,-7.3908,-36.8058,2001.0,10.0,6.0,São José dos Cordeiros,Taperoá
71728,527.0,-7.3908,-36.8058,2002.0,10.0,12.0,São José dos Cordeiros,Taperoá
71740,527.0,-7.3908,-36.8058,2003.0,10.0,0.0,São José dos Cordeiros,Taperoá
71752,527.0,-7.3908,-36.8058,2004.0,10.0,0.0,São José dos Cordeiros,Taperoá
71764,527.0,-7.3908,-36.8058,2005.0,10.0,0.0,São José dos Cordeiros,Taperoá
71776,527.0,-7.3908,-36.8058,2006.0,10.0,0.4,São José dos Cordeiros,Taperoá
71788,527.0,-7.3908,-36.8058,2007.0,10.0,0.0,São José dos Cordeiros,Taperoá
71800,527.0,-7.3908,-36.8058,2008.0,10.0,0.0,São José dos Cordeiros,Taperoá
71812,527.0,-7.3908,-36.8058,2009.0,10.0,0.0,São José dos Cordeiros,Taperoá
71824,527.0,-7.3908,-36.8058,2010.0,10.0,18.0,São José dos Cordeiros,Taperoá
71836,527.0,-7.3908,-36.8058,2011.0,10.0,84.0,São José dos Cordeiros,Taperoá
71848,527.0,-7.3908,-36.8058,2012.0,10.0,0.0,São José dos Cordeiros,Taperoá
71860,527.0,-7.3908,-36.8058,2013.0,10.0,2.1,São José dos Cordeiros,Taperoá
71872,527.0,-7.3908,-36.8058,2014.0,10.0,10.3,São José dos Cordeiros,Taperoá
71884,527.0,-7.3908,-36.8058,2015.0,10.0,0.2,São José dos Cordeiros,Taperoá
71896,527.0,-7.3908,-36.8058,2016.0,10.0,0.0,São José dos Cordeiros,Taperoá
71908,527.0,-7.3908,-36.8058,2017.0,10.0,0.0,São José dos Cordeiros,Taperoá
71920,527.0,-7.3908,-36.8058,2018.0,10.0,4.6,São José dos Cordeiros,Taperoá
71932,527.0,-7.3908,-36.8058,2019.0,10.0,3.1,São José dos Cordeiros,Taperoá
71944,527.0,-7.3908,-36.8058,2020.0,10.0,6.3,São José dos Cordeiros,Taperoá
71956,527.0,-7.3908,-36.8058,2021.0,10.0,2.4,São José dos Cordeiros,Taperoá
71968,527.0,-7.3908,-36.8058,2022.0,10.0,0.0,São José dos Cordeiros,Taperoá
71980,527.0,-7.3908,-36.8058,2023.0,10.0,0.8,São José dos Cordeiros,Taperoá
71909,527.0,-7.3908,-36.8058,2017.0,11.0,0.0,São José dos Cordeiros,Taperoá
71921,527.0,-7.3908,-36.8058,2018.0,11.0,4.3,São José dos Cordeiros,Taperoá
71933,527.0,-7.3908,-36.8058,2019.0,11.0,0.0,São José dos Cordeiros,Taperoá
71945,527.0,-7.3908,-36.8058,2020.0,11.0,98.4,São José dos Cordeiros,Taperoá
71957,527.0,-7.3908,-36.8058,2021.0,11.0,0.0,São José dos Cordeiros,Taperoá
71981,527.0,-7.3908,-36.8058,2023.0,11.0,0.0,São José dos Cordeiros,Taperoá
71634,527.0,-7.3908,-36.8058,1994.0,12.0,0.0,São José dos Cordeiros,Taperoá
71646,527.0,-7.3908,-36.8058,1995.0,12.0,0.0,São José dos Cordeiros,Taperoá
71658,527.0,-7.3908,-36.8058,1996.0,12.0,0.0,São José dos Cordeiros,Taperoá
71670,527.0,-7.3908,-36.8058,1997.0,12.0,0.0,São José dos Cordeiros,Taperoá
71682,527.0,-7.3908,-36.8058,1998.0,12.0,0.0,São José dos Cordeiros,Taperoá
71694,527.0,-7.3908,-36.8058,1999.0,12.0,26.8,São José dos Cordeiros,Taperoá
71706,527.0,-7.3908,-36.8058,2000.0,12.0,17.0,São José dos Cordeiros,Taperoá
71718,527.0,-7.3908,-36.8058,2001.0,12.0,8.0,São José dos Cordeiros,Taperoá
71730,527.0,-7.3908,-36.8058,2002.0,12.0,2.0,São José dos Cordeiros,Taperoá
71742,527.0,-7.3908,-36.8058,2003.0,12.0,0.0,São José dos Cordeiros,Taperoá
71754,527.0,-7.3908,-36.8058,2004.0,12.0,0.0,São José dos Cordeiros,Taperoá
71766,527.0,-7.3908,-36.8058,2005.0,12.0,117.5,São José dos Cordeiros,Taperoá
71778,527.0,-7.3908,-36.8058,2006.0,12.0,0.0,São José dos Cordeiros,Taperoá
71790,527.0,-7.3908,-36.8058,2007.0,12.0,0.0,São José dos Cordeiros,Taperoá
71802,527.0,-7.3908,-36.8058,2008.0,12.0,11.2,São José dos Cordeiros,Taperoá
71814,527.0,-7.3908,-36.8058,2009.0,12.0,8.2,São José dos Cordeiros,Taperoá
71826,527.0,-7.3908,-36.8058,2010.0,12.0,16.1,São José dos Cordeiros,Taperoá
